,Sentence,Label,Solved conflict
541,"“The change in the licensure rule is grounded in the fundamental principle of fairness, and is consistent with New Mexico’s historical values of inclusion and diversity in its culture,” Chief Justice C. Shannon Bacon, a Democrat, said in a statement.
",0,False
542,"“This latest rule will open our borders even more, and the Court seems to relish making arbitrary decisions without thinking about consequences.
",0,False
543,"In my research, I found only six other states that allow illegals to practice law.
",0,False
544,"It’s a kind of brainwashing.
",1,False
545,"The Thought Police in the Biden-Harris regime ordered U.S. immigration enforcement agencies in April 2021 to refrain from using “alien” and “illegal alien.”
",1,False
546,"Although left-wingers are fond of saying conservatives speak in code –former Congressman Charles Rangel (D-N.Y.) famously said tax cuts were racist dog whistles (“It’s not ‘spic’ or ‘n*****’ anymore. They say, ‘Let’s cut taxes”)– leftists really do speak in code.
",1,False
547,"These illegal-alien lawyers will now be allowed to try to prevent their fellow illegal aliens from being deported.
",1,True
548,"In other words, those who are breaking U.S. law by their presence in the country, will now be allowed to practice law in the Land of Enchantment.
",1,True
549,"A lawyer is an officer of the court and should at a minimum not be a lawbreaker.
",1,True
550,"It is “bizarre” that in New Mexico “you can be here illegally, subject to arrest and deportation, and yet at the same time, you could be representing as a lawyer another illegal alien who’s facing the same thing.”",0,True
551,"Stakeholder capitalism refers—or at least used to refer—to the idea that companies should serve not just their shareholders, but also other societal interests.
",0,False
552,"Proponents of this view, including the American economist Milton Friedman, worried that a shift away from shareholder primacy would make companies both less efficient and less profitable, leaving society as a whole worse off.
",0,False
553,"By limiting the focus of corporate boards to shareholders’ financial interests alone, corporate law intended to confine the sphere of influence of corporations as a means of protecting democracy and other civic institutions from corporate overreach—just as society confers certain legal advantages to non-profit corporations in return for confining their activities to the sphere of charitable causes.
",1,False
554,"But if “stakeholder capitalism is capitalism,” then why was it necessary to popularise the term in the first place?
",1,False
555,"The everyday citizen in Western democracies ranging from America to Britain now correctly senses that something is amiss.
",1,False
556,"This refers to the legal barrier that prevents anyone wronged by a corporation from holding an owner of that corporation personally liable.
",0,False
557,"Nonetheless I believe it falls short for legal and historical reasons that I lay out in “Woke, Inc”, my book published last year.
",1,False
558,"ESG funds often charge many times more for investment funds that are nearly indistinguishable from those without the ESG title.
",0,False
559,"This raises my greatest concern of all with stakeholder capitalism, no matter how it’s defined: its proponents are eager to strengthen the link between democracy and capitalism at a time when we should instead assiduously disentangle one from the other.
",1,False
560,"Part of what it means to live in a democracy is for those questions to be determined by the citizenry—publicly through debate and privately at the ballot box—where each person’s view is unadjusted according to the number of dollars that he controls in the marketplace.
",1,False
561,"This is the great negative externality of stakeholder capitalism, and one that it ought to internalise by returning political power from its nebulous “stakeholders” back to citizens of nations.",1,False
562,"In his letter from 2022 to America’s CEOs, Mr Fink asserted that “stakeholder capitalism…is not a social or ideological agenda.
",0,False
563,"This has since become a popular refrain to defang Republican criticism of the ESG movement in particular.
",0,False
564,"The apostles of stakeholder capitalism convene in ski towns to decry the rise of populism without recognising that populism is itself an inevitable byproduct of their creed.
",1,False
565,"The social fabric of a diverse democracy depends on preserving certain spaces as apolitical sanctuaries, especially in a divided body politic like ours.
",1,False
566,"WHEN I FIRST started writing about the rise of “stakeholder capitalism” in corporate America—and its close cousin, the ESG (environmental, social and governance) movement in capital markets—I had to explain what these terms meant because they were new concepts to most audiences.
",0,False
567,"Thoughtful proponents of stakeholder capitalism argue that Friedman missed an important point: corporations do not exist in the state of nature, but exist only because society permits them to do so.
",0,False
568,"The Economist has called limited liability “one of man’s greatest inventions”.
",0,False
569,"This is the strongest case for stakeholder capitalism.
",1,False
570,"For the greater economic and political advantage enjoyed as a result by the people who get to coin the terms.
",0,False
571,"No citizen in a democratic society should want executives from $10trn financial institutions to play a larger role than they already do in defining and implementing social values.
",1,False
572,"Therein lies a great irony: a movement whose core justification was the need for capitalists to internalise the negative externalities of their actions has now created a new negative externality.
",1,False
573,"Society endowed shareholders of corporations an extraordinary gift that ordinary persons do not enjoy: limited liability.
",1,False
574,"Many economic historians believe it helped power the Industrial Revolution.
",0,False
575,"Numerous alumni of BlackRock and other ESG-promoting financial institutions occupy senior roles in the administration of an American president who has himself voiced support for stakeholder capitalism.
",0,False
576,"This is what the world’s most influential proponent of stakeholder capitalism, BlackRock’s chief executive Larry Fink, meant when he proclaimed that “companies need to earn their social license to operate every day.” This is a respectable view.
",1,False
577,"But as I awaited a rebuttal to my argument, something curious happened: the world’s greatest proponents of stakeholder capitalism responded with the surprising claim that actually stakeholder capitalism is indeed the same thing as plain old capitalism.
",1,False
578,"In return for this extraordinary gift, corporate shareholders owed an implicit obligation back to society: namely, that corporations ought to consider not only shareholder interests but broader societal interests when making decisions.
",1,False
579,"It’s arguably the most damaging of them all: rampant and increasingly irresolvable cultural discord in democracies around the world.
",1,False
580,"In it I argued that the reason corporate law codifies shareholder primacy is not simply to protect shareholders, but to protect democracy.
",0,False
581,"Our system of unbridled profit-focused capitalism used to serve as perhaps the most important of those sanctuaries, but no longer.
",1,False
582,"Stakeholder capitalism poisons democracy and partisan politics poisons capitalism.
",1,False
583,"Citizens, not corporate chiefs, should tackle social issues, says the entrepreneur and author
",0,False
584,"This notion stands in sharp contrast to shareholder capitalism, which calls for corporate executives to maximise shareholder return above all else.
",0,False
585,"It is not ‘woke.’ It is capitalism.” (The emphasis is his).
",0,False
586,"And our society’s approach to addressing important social questions such as climate change and racial inequity are more heavily influenced by the dictates of corporate chiefs in Davos than they are by the voices of everyday citizens in the public square.
",1,False
587,"They’re probably right.
",1,False
588,"That fact alone underscores the biggest problem of all with these movements.
",1,False
589,"Stakeholder capitalism poisons democracy, argues Vivek Ramaswamy
",0,False
590,"Today I must explain what they mean for a different reason: the terms themselves are now widely familiar, but their definitions have been diluted by their greatest champions.
",1,True
591,"Or at least, so I argued.
",0,True
592,"His voice counts for less when corporate elites use market power to settle political questions.
",1,True
593,"The creation of the limited-liability corporation was a potent tool to not simply unlock economic gains through the private sector, but also stop potentially limitless corporate power that could infect other spheres of society beyond the marketplace for goods and services.",1,True
594,"Reasonable minds can differ on this question, and this debate will take further book-length works to fully adjudicate.
",1,True
595,"Stakeholder capitalism is part of a broader worldview that holds that corporate leaders should play a fundamental role in determining and implementing a society’s core values.
",1,True
596,"China’s rulers seem resigned to a slowing economy
",0,False
597,"Its fiscal deficit, broadly defined to include off-budget borrowing, will increase this year.
",0,False
598,"To plug budgetary holes, 80 out of 111 cities tracked by Southern Weekly, a mainland newspaper, increased the amount they collected in fines last year.
",0,False
599,"The lack of avid borrowers is blunting China’s monetary policy, much as it did in other big economies after the global financial crisis.
",0,False
600,"That could be more efficient, if companies know better than the government how to spend the money.
",1,False
601,"Yulin, a city in Shaanxi province, imposed a fine of 66,000 yuan ($9,500) on a grocer for selling 2.5kg of subpar celery.
",0,False
602,"Unable to apply for additional loans itself, it suggested the employees themselves take out loans, which the company pledged to repay.
",0,False
603,"Mr Xi has become deeply invested in maintaining a “zero-covid” regime, which he portrays as proof of China’s superior social model.
",0,False
604,"Other countries may outpace the country’s economy this year.
",0,False
605,"The title was as well received as the argument, echoed in a variety of papers such as “Innovating like China”, “Investing like China” and “Internationalising like China”.
",0,False
606,"It is not like China to settle for such underperformance.
",1,False
607,"But in other countries, companies and consumers remained reluctant to borrow even at rock-bottom interest rates.
",0,False
608,"That is far below the official target of 5.5%.
",0,False
609,"An indebted state-owned bus company in Lanzhou, the capital of Gansu province, floated an ingenious idea to pay the overdue salaries of some of its staff.
",1,False
610,"Thanks to its deep property slump and the government’s “zero-covid” policy, which entails lockdowns in response to every outbreak of the virus, the economy is now forecast to grow by less than 3% in 2022, according to banks such as Nomura, Morgan Stanley and ubs.
",1,False
611,"China’s gdp in 2023 could be more than $2trn below the level forecast in January, reckons Goldman Sachs, another bank.
",0,False
612,"Tax breaks for firms account for a big share of this year’s stimulus, compared with the negligible role they played in 2008-09.
",0,False
613,"China’s leaders may be seeking to avoid the past’s mistakes, even if it means also forgoing the past’s successes.
",0,False
614,"Mr Li has repeatedly promised not to resort to “flood-like” stimulus, a veiled reference to the past.
",0,False
615,"Impressed by this result, Yi Wen of the Federal Reserve Bank of St Louis and Jing Wu of Tsinghua University wrote another “like China” paper, entitled “Withstanding the Great Recession like China”.
",0,False
616,"China, like other countries, eased monetary policy when the global financial crisis struck.
",0,False
617,"As a result, monetary easing did not translate into a big expansion of credit.
",0,False
618,"And it was even larger in response to China’s property slowdown in 2015.
",0,False
619,"Thus any additional government outlays would be less effective in stimulating private spending.
",0,False
620,"In the past, economists have marvelled at its ability to stimulate spending when necessary, so as to meet its growth targets and adequately employ its busy workforce and workshops.
",0,False
621,"China had other strings to pull.
",0,False
622,"In principle, the central government could do more itself to revive growth.
",1,False
623,But no one fights covid-19 like China.,1,False
624,"Yet faster growth in the money supply has not so far translated into an equivalent acceleration of credit.
",0,False
625,"Even after the global financial crisis in 2008, China’s gdp quickly caught up to where it would have been had the crisis never happened.
",0,False
626,"The country’s resilience, the authors argued, rested on the unconventional bust-busting tools that it had at its disposal.
",0,False
627,"But only by about 3% of gdp, according to Goldman Sachs.
",0,False
628,"But that is both less than many analysts expected and less than required.
",0,False
629,"This year, however, the country is not growing like China at all.
",0,False
630,"On September 16th it took more than seven yuan to buy a dollar for the first time since July 2020.
",0,False
631,"Torrential spending by the many arms of the state left behind excess capacity, a skewed pattern of production and heavy debts.
",1,False
632,"From hero to zero  There is a simpler explanation for the change of approach.
",0,False
633,"China’s currency is also weakening.
",0,False
634,"And the signs of financial strain are not confined to the ledger books.
",0,False
635,"Xi Jinping, China’s president, and Li Keqiang, its prime minister, came into office in 2013, several years after the financial crash, when the unwelcome after-effects of China’s stimulus efforts were keenly felt.
",0,False
636,"The property slump has hurt land sales, which accounted for about a third of their revenues last year.
",0,False
637,"The fiscal swing was more like 4% of gdp in the two years from 2008 to 2010.
",0,False
638,"But it may be less effective, if firms choose not to spend it at all.
",0,False
639,"China has cut a variety of interest rates, including its first reduction in the benchmark deposit rate since 2015.
",0,False
640,"In 2011 the American Economic Review published an influential article entitled “Growing like China”.
",0,False
641,"Its authors, including Zheng Song of the Chinese University of Hong Kong, tried to explain China’s distinctive pace and pattern of development.
",0,False
642,"In China, by contrast, state-owned enterprises and local-government financing vehicles (which invest in infrastructure and other civic projects) borrowed eagerly from China’s banks at the government’s behest.
",1,False
643,"Local governments and their financing vehicles, which led the stimulus efforts in 2008, are not now so bold.
",1,False
644,"It has allowed local authorities to issue another 500bn of “special bonds” (which are supposed to be repaid with revenues from the infrastructure projects they finance).
",0,False
645,"In addition, the ever-present threat of lockdowns has crushed the confidence of consumers and entrepreneurs.
",1,True
646,"It could increase spending or help bridge the financial gaps suffered by lower levels of government.
",1,True
647,"Why, then, is China not withstanding this year’s slowdown as it did in the past?
",0,True
648,"Local governments are under pressure to keep a lid on infections; a preoccupation that would distract them from an all-out effort to boost public investment, even if the financing were available.
",1,True
649,"Gone are the days when they led the world in recession-busting
",1,True
650,"Other countries pushed on a string.
",1,True
651,"A gap has opened up between the gdp path envisaged for China at the start of this year and the grimmer one that now seems probable.
",1,True
652,"In 2017, Vučić even appointed the gay politician Ana Brnabić as his prime ministerial replacement when he became president.
",0,False
653,"“Hate speech has been far more prevalent, there have been calls for violence, calls to use weapons to prevent Pride – no one has even been detained or questioned over that, let alone prosecuted.”
",0,False
654,"The pan-European festival had opened in the Serbian capital on Monday, with organisers hopeful that it would serve as a measure of progress since 2001.
",0,False
655,"After 2001, activists defiantly tried to reorganise, but municipal authorities cancelled year after year, citing security concerns and claiming that they were unable to ensure the safety of participants.
",0,False
656,"Garina, who was there, recalls that Belgrade “looked like a war zone”.
",0,False
657,"“The idea when we first presented our bid in 2019 was exactly that: to showcase EuroPride in a country that really needs it.
",0,False
658,"We wanted to draw attention to the systematic discrimination and the lack of political will to resolve the issues that the community is facing.”  He said tolerance had increased in the Serbian capital but less so beyond it.
",0,False
659,"Organisers got the green light in 2010, but Pride was once again marred by far-right violence and rioting.
",0,False
660,"With a big police presence, Pride finally went ahead peacefully in 2014.
",0,False
661,"Dveri said public funds allotted to EuroPride should be redirected to the treatment of sick children.
",0,False
662,"“All we need is for the legal system to work in Serbia and for the rule of law to be observed,” she said.
",0,False
663,"Mitic said that Dveri members were not against human rights or anti-discrimination laws protecting LGBTQ+ individuals in the workplace, for example, but that they opposed “the promotion of ideological homosexualism” that Pride represented.
",0,False
664,"But he said the risk of a violent backlash had grown this year.
",0,False
665,"It has been a bumpy road even to this juncture.
",1,False
666,"This year, the party lobbied for a parliamentary vote to ban Pride and, when that failed, it organised protests.
",0,False
667,"A large number of influential far-right movements have been vocal in their opposition to EuroPride over recent months, which may have led Vučić to cancel the event.
",0,False
668,"Mihailović and fellow organisers had seen EuroPride 2022 as a chance to take the event back to its political roots and remind participants from across Europe that Pride was not merely an opportunity to party.
",0,False
669,"This is actually a win for us because it exposes all the faults within our system and the reality of the people who are in power.
",1,False
670,"“Next year we won’t have the visibility that we have this year.
",0,False
671,"But a last-minute police ban on Saturday’s EuroPride parade, the planned climax of the week-long programme, has cast a spotlight on the ongoing struggle for equality in the Balkans.
",0,False
672,"Either way, she said, a public gathering of some kind would go ahead on Saturday.
",0,False
673,"“Visibility has increased – but that progress is just in Belgrade.
",0,False
674,"In June 2001, nine months after the toppling of Serbia’s autocratic president Slobodan Milošević, the Serbian capital, Belgrade, attempted to host its first Pride parade.
",0,False
675,"“After EuroPride went to Warsaw in 2010 and Riga in 2015, Belgrade seemed like a natural next step in terms of being political and complicated.”
",0,False
676,"Civil partnerships that give same-sex couples the same rights as married ones, for example, remain nonexistent.
",0,False
677,"The strongest and most consistent opposition to LGBTQ+ rights in Serbia has come from Dveri, a party of hard-right religious conservatives that often organises a “family values parade” on the day of Belgrade Pride as a form of counter-protest.
",0,False
678,"On Sunday, anti-pride demonstrators including biker gangs, religious groups and far-right nationalists rallied in the capital “for marriage and the family”, demanding that the EuroPride parade be banned.
",0,False
679,"Belgrade was chosen over Barcelona, Dublin and Lisbon to host EuroPride 2022.
",0,False
680,"When Serbia became a candidate for EU membership in 2009, the government came under pressure from Brussels to prove its commitment to democratic values.
",0,False
681,"However, Mihailović remains defiant, and says that the far right has not won.
",0,False
682,"The event, which organisers had envisaged as a celebration of a new, progressive era, turned into a chaotic nightmare.
",1,False
683,"Tensions have surrounded the event since the Serbian president, Aleksandar Vučić, announced last month that EuroPride would have to be called off, out of fears that rightwing protests would lead to violent clashes.
",0,False
684,"Marko Mihailović, the 29-year-old figurehead of Belgrade Pride, led the city’s winning bid.
",0,False
685,"“This [cancellation] shows the necessity of hosting EuroPride in Belgrade,” Mihailović said.
",0,False
686,"“There have been more rightwing extremists spreading lies and malicious conspiracy theories in the media than in previous years,” he said.
",0,False
687,"“I’m more concerned about next year,” he admits.
",0,False
688,"Up to 10,000 people had been expected in Belgrade for the parade.
",0,False
689,"“Absolutely not.
",0,False
690,"Although Dveri is a negligible force in national politics – the party won just 4% of the vote in this year’s election – a supermajority of parliamentary seats are held by right-leaning parties that have no electoral incentive to improve LGBTQ+ rights.
",0,False
691,"Vučić said he regretted it but cited a deepening security crisis with neighbouring Kosovo and economic pressures among other reasons for postponing EuroPride to “happier times”.
",0,False
692,"The rest of Serbia is as homophobic as ever.”  Serbia, where same-sex unions are not lawful, represented a new frontier for the wider LGBTQ+ movement, Garina said.
",0,False
693,"And while local far-right activists appear to have quietly accepted defeat over Belgrade Pride, a tame and small-scale annual event, the ferocity of their opposition to EuroPride reveals that social attitudes are not much different from 2001.
",1,False
694,"The ultras of Belgrade’s biggest football clubs momentarily put tribal animosities aside and ran riot across the city, beating up parade-goers and fighting running battles with the police that left two officers seriously injured.
",0,False
695,"A first day of scheduled events went ahead without incident on Monday, but on Tuesday police issued a ban on Saturday’s parade, as well as any counter-protests.
",0,False
696,"Kristine Garina, the Latvian president of the European Pride Organisers Association, said organisers were appealing against the ban in the courts.
",0,False
697,"“We regard this as the tyranny of an extreme minority that’s trying to impose its own values in contradiction to the collective moral values of society.”
",0,False
698,"For now it appears that the extremists have got their way.
",0,False
699,"This is not a loss in any way.”  But at the same time, he expresses fears about the future of the battle for equality in the country.
",0,False
700,"If it’s this bad this year, then I’m afraid of what’s going to happen next year.”",0,False
701,"News footage from that day shows groups of young men marching through the capital, chanting “kill, kill, kill a poof”.
",0,False
702,"Yet little of substance has been done for Serbia’s LGBTQ+ people.
",0,False
703,"This week, authorities in Belgrade put a stop to EuroPride, the landmark event in the continent’s LGBTQ+ calendar.
",0,False
704,"Pride organisers had remained defiant, saying the Serbian government lacked the legal authority to cancel.
",0,False
705,"She said the hope had been to “change the whole region and finally push things forward in LGBTQ+ rights in the Balkans”.
",0,False
706,"“Over 85% of Serbian citizens are against the promotion of homosexualism and Pride, that’s the issue here,” said Andrej Mitic, Dveri’s mild-mannered international secretary.
",0,False
707,"Vučić, a former far-right radical, became prime minister that year after moderating his politics and winning the support of EU bigwigs.
",1,True
708,"Tecovirimat is still available for doctors to obtain for their patients through an “expanded access” protocol set up by the CDC.
",0,False
709,"The monkeypox could “mutate” if antiviral drugs are overused, according to a recent warning from the Food and Drug Administration.
",0,False
710,"Is this predictive programming?
",1,False
711,"Are the rulers preparing us to accept another lockdown over a mutated monkeypox virus?
",1,False
712,"Are we to expect a surge and worse outbreak of monkeypox in the coming weeks?
",0,False
713,"The FDA has issued new guidance for the antiviral drug known as tecovirimat, or Tpoxx, and it was published this week online and in updated labeling.
",0,False
714,"Never let a good crisis go to waste, right?
",1,False
715,"A portion of positive tests around the country is being forwarded to the agency for genetic sequencing, according to a report by CBS News.
",0,False
716,"Even as cases slow, and worldwide cases (global population approaching 8 billion) have yet to top 23,000, the panic and fear-mongering continues.
",1,False
717,"The regulator says lab and animal studies, and evidence from a human case of this family of viruses, suggest monkeypox has “several genetic pathways” to evolve resistance to tecovirimat.
",0,False
718,"Or, are they actively trying to make sure they have a scapegoat for a drug-resistant form of the monkeypox?
",1,False
719,"White House officials have touted their efforts to cut down on the paperwork in order to get the drug through this so-called “compassionate use” channel.
",1,False
720,"“Most patients with intact immune systems really need supportive care and pain control, but often do not need to be stepped up to antiviral treatment,” the Centers for Disease Control and Prevention’s Dr. Sapna Bamrah Morris said over the weekend, in a webinar hosted by the Infectious Diseases Society of America.
",0,False
721,"If it consolidates power into the hands of the government, we can expect the situation to be pushed hard.
",1,False
722,"The CDC has been closely tracking mutations in the virus to watch for potential variants that could be resistant to the monkeypox treatment.
",0,False
723,"If one doesn’t work out, perhaps they’ll try another, as the public has already been sensitized to the possibility.",1,False
724,"The virus is only one mutation away from evading a key antiviral drug being used to treat at-risk patients if the FDA is to be believed.
",0,False
725,"No cases have been spotted so far of a strain that can evade tecovirimat, though the ruling class is warning of a “low barrier to resistance” which poses a risk that a resistant variant could emerge and spread.
",0,False
726,"Many “require only a single amino acid change,” the FDA said.
",0,False
727,"Anything is possible in these times we live in.
",1,True
728,"It seems like there are gearing up for several different angles.
",1,True
729,"Is this a warning of what’s to come?
",0,True
730,"Is monkeypox going to be the “cause” of another lockdown?
",1,True
